chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,gw,name,position
100.0,100.0,165153,0,0,-2,2,1,4,6.7,7.2,16,Timo,6.7,117,False,,2020-09-15T00:00:14.393762Z,93,165153.jpg,5.4,Werner,21.1,False,,a,5,8,27,570219,122214,2243176,36138,0.7,2.9,Werner,449,2,2,1,8,0,0,0,0,0,0,3,99,115.8,57.0,231.0,40.4,41,10,79,9,8,5,14,7,,,,,,,5,Timo Werner,FWD
,,173879,0,0,-2,2,0,4,4.0,4.5,1,Tammy,4.0,118,False,,,73,173879.jpg,3.2,Abraham,2.5,False,,a,5,8,13,52698,2237,197403,17882,0.5,1.8,Abraham,192,1,1,1,4,0,0,0,0,0,0,0,41,42.0,15.5,113.0,17.1,203,21,214,28,36,19,96,20,,,,,2.0,,5,Tammy Abraham,FWD
100.0,100.0,176413,0,0,-2,2,0,3,1.0,1.5,2,Christian,1.0,119,False,,2020-09-14T22:30:19.934227Z,83,176413.jpg,1.5,Pulisic,4.0,False,,a,5,8,3,197033,12583,631304,18593,0.1,0.4,Pulisic,93,0,0,0,2,0,0,0,0,0,0,0,13,17.8,12.5,28.0,5.9,287,120,238,135,162,85,261,119,,,,,,,5,Christian Pulisic,MID
,,184341,0,0,-1,1,1,3,4.7,5.2,2,Mason,4.7,120,False,,,69,184341.jpg,4.5,Mount,6.0,False,,a,5,8,18,253496,7362,416635,40423,0.7,2.6,Mount,341,1,1,0,8,0,0,0,0,0,0,2,73,80.0,109.6,137.0,32.6,104,38,28,19,27,11,34,16,4.0,,1.0,,,,5,Mason Mount,MID
,,194794,0,0,-2,2,0,2,0.0,0.5,0,Fikayo,0.0,121,False,,,48,194794.jpg,0.0,Tomori,0.3,False,,a,5,8,0,5229,392,16376,975,0.0,0.0,Tomori,45,0,0,0,2,0,0,0,0,0,0,0,8,26.6,0.1,0.0,2.7,260,104,356,132,474,185,315,113,,,,,,,5,Fikayo Tomori,DEF
,,209046,0,0,-2,2,0,3,3.0,3.5,0,Callum,3.0,122,False,,,58,209046.jpg,3.3,Hudson-Odoi,0.4,False,,a,5,8,10,19678,566,30654,3675,0.5,1.7,Hudson-Odoi,137,1,0,1,0,0,0,0,0,0,0,0,44,46.6,59.5,49.0,15.5,189,76,75,51,93,48,116,64,6.0,,,,,,5,Callum Hudson-Odoi,MID
,,225796,-1,1,0,0,1,2,0.7,1.2,1,Reece,0.7,123,False,,,50,225796.jpg,4.2,James,12.0,False,,a,5,8,17,930879,7575,613940,109667,0.1,3.4,James,273,1,1,0,7,0,0,0,1,0,0,4,88,139.6,125.3,17.0,28.3,22,5,19,5,210,65,41,4,3.0,,,,,,5,Reece James,DEF
0.0,0.0,243568,0,0,0,0,0,3,0.0,0.0,0,Billy,0.0,124,False,Knee injury - Expected back 21 Nov,2020-08-15T10:00:11.591471Z,45,243568.jpg,0.0,Gilmour,0.1,False,,i,5,8,0,1930,133,6616,480,0.0,0.0,Gilmour,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,495,194,483,194,454,178,499,194,,,,,,,5,Billy Gilmour,MID
100.0,100.0,172850,1,-1,2,-2,1,2,7.0,7.5,3,Benjamin,7.0,232,False,,2020-10-13T20:30:13.983738Z,57,172850.jpg,10.5,Chilwell,13.1,False,,a,5,8,21,923504,200062,144055,21161,1.2,3.7,Chilwell,180,1,2,1,3,0,0,0,1,0,0,3,76,106.4,114.0,48.0,26.9,58,16,24,6,96,17,48,8,2.0,,,,,,5,Benjamin Chilwell,DEF
100.0,0.0,51090,0,0,0,0,0,2,2.3,0.0,0,Thiago,2.3,490,False,,2020-10-16T13:30:23.625681Z,55,51090.jpg,3.5,Thiago,2.0,False,,a,5,8,7,62830,1306,148736,17190,0.4,1.3,Thiago Silva,162,0,0,1,3,0,0,0,0,0,0,0,41,40.0,15.3,2.0,5.8,213,84,216,61,307,108,262,91,,,,,,,5,Thiago Thiago,DEF
,,219847,0,0,-1,1,0,3,6.0,6.5,7,Kai,6.0,500,False,,,84,219847.jpg,4.2,Havertz,8.9,False,,a,5,8,21,421841,29166,682181,33252,0.7,2.5,Havertz,394,1,2,1,7,0,0,0,0,0,0,0,75,93.0,92.6,67.0,25.3,72,25,40,29,72,40,54,29,,,,,,,5,Kai Havertz,MID
100.0,0.0,228286,0,0,0,0,0,1,2.0,0.0,0,Edouard,2.0,548,False,,2020-10-09T00:00:14.848511Z,50,228286.jpg,6.0,Mendy,1.1,False,,a,5,8,6,126359,2389,72131,16901,0.4,1.2,Mendy,90,0,0,1,0,0,0,0,0,0,0,0,20,5.0,0.0,0.0,0.5,343,23,543,57,536,57,370,23,,,,,,,5,Edouard Mendy,GK
100.0,100.0,94245,0,0,-2,2,0,4,2.5,2.0,5,Michy,2.0,108,False,,2020-09-27T12:30:10.890923Z,58,94245.jpg,2.3,Batshuayi,0.8,False,,a,6,31,7,24167,4327,121145,2323,0.3,1.2,Batshuayi,106,0,1,1,0,0,0,0,0,0,0,0,13,1.8,2.2,9.0,1.2,369,43,300,43,246,42,355,43,,,,,,,5,Michy Batshuayi,FWD
75.0,100.0,19419,0,0,0,0,0,2,0.9,0.7,2,Gary,0.7,125,False,Shin injury - 75% chance of playing,2020-10-18T23:00:21.692108Z,45,19419.jpg,2.0,Cahill,0.1,False,,d,6,31,2,3203,1795,3869,574,0.2,0.4,Cahill,90,0,0,0,1,0,0,0,0,0,0,0,14,26.0,0.0,0.0,2.6,263,106,441,177,407,164,320,117,,,,,,,5,Gary Cahill,DEF
25.0,25.0,20066,0,0,-1,1,0,1,0.1,0.0,0,Wayne,0.0,126,False,Muscle injury - 25% chance of playing,2020-10-15T01:00:16.946989Z,44,20066.jpg,0.0,Hennessey,0.6,False,,d,6,31,0,5804,130,24680,2429,0.0,0.0,Hennessey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,423,42,402,21,364,19,427,42,,,,,,,5,Wayne Hennessey,GK
100.0,100.0,40784,0,0,0,0,0,2,0.8,0.3,0,Mamadou,0.3,127,False,,2020-08-15T10:00:11.633422Z,45,40784.jpg,1.0,Sakho,0.3,False,,a,6,31,3,18984,1276,9849,1690,0.1,0.7,Sakho,270,0,0,0,7,0,0,0,0,0,0,0,28,33.6,1.6,6.0,4.2,241,95,312,110,270,88,296,104,,,,,,,5,Mamadou Sakho,DEF
,,40836,0,0,0,0,1,1,1.5,1.0,1,Vicente,1.0,128,False,,,50,40836.jpg,3.2,Guaita,4.8,False,,a,6,31,16,280459,9744,158115,15239,0.2,3.2,Guaita,450,0,0,1,8,0,0,0,1,0,15,3,80,108.0,0.0,0.0,10.8,54,8,533,54,522,53,171,9,,,,,,,5,Vicente Guaita,GK
100.0,100.0,49413,0,0,0,0,0,2,0.5,0.0,0,James,0.0,129,False,,2020-08-15T10:00:11.660937Z,45,49413.jpg,0.0,Tomkins,0.0,False,,a,6,31,0,437,204,431,57,0.0,0.0,Tomkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,465,180,447,179,413,166,469,180,,,,,,,5,James Tomkins,DEF
,,50471,0,0,-1,1,0,3,1.8,1.3,1,James,1.3,130,False,,,54,50471.jpg,1.8,McArthur,0.2,False,,a,6,31,9,3181,134,8860,636,0.2,1.7,McArthur,428,0,0,1,6,0,0,0,2,0,0,0,48,76.8,45.6,13.0,13.6,108,40,106,71,220,113,136,73,,,,,,,5,James McArthur,MID
0.0,0.0,50472,0,0,0,0,0,3,0.0,0.0,0,James,1.3,131,False,Hamstring injury - Expected back 07 Nov,2020-10-14T10:00:21.275991Z,45,50472.jpg,2.0,McCarthy,2.0,False,,i,6,31,8,104434,252,137286,19025,0.3,1.8,McCarthy,316,0,0,1,5,0,0,0,1,0,0,0,44,47.4,24.6,8.0,8.0,184,73,177,104,250,129,225,104,5.0,,,,,,5,James McCarthy,MID
100.0,100.0,54861,0,0,0,0,0,4,1.2,0.7,1,Christian,0.7,132,False,,2020-09-06T03:00:11.019701Z,55,54861.jpg,1.0,Benteke,0.2,False,,a,6,31,2,15326,1069,21222,927,0.1,0.4,Benteke,10,0,0,0,1,0,0,0,0,0,0,0,5,4.0,0.0,6.0,1.0,349,37,562,63,275,46,359,44,,,,,,,5,Christian Benteke,FWD
,,55037,0,0,0,0,0,3,4.8,4.3,2,Cheikhou,4.3,133,False,,,50,55037.jpg,3.6,Kouyaté,0.7,False,,a,6,31,18,51371,3285,26831,3873,0.9,3.6,Kouyaté,450,1,0,1,8,0,0,0,0,0,0,2,66,113.8,10.7,65.0,19.0,48,18,254,138,74,41,80,46,,,,,,,5,Cheikhou Kouyaté,MID
,,55494,0,0,0,0,0,2,1.2,0.7,2,Joel,0.7,134,False,,,45,55494.jpg,1.8,Ward,1.6,False,,a,6,31,9,50905,3732,67159,4304,0.2,2.0,Ward,450,0,0,1,8,0,0,0,2,0,0,0,46,66.8,15.7,4.0,8.7,130,48,213,60,283,94,206,66,,,,,,,5,Joel Ward,DEF
,,58786,0,0,-2,2,0,2,0.5,0.0,0,Martin,0.0,135,False,,,43,58786.jpg,0.0,Kelly,0.6,False,,a,6,31,0,4708,701,49657,2120,0.0,0.0,Kelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,416,156,394,152,354,135,419,155,,,,,,,5,Martin Kelly,DEF
0.0,0.0,59125,0,0,0,0,0,4,0.0,0.0,0,Connor,0.0,136,False,Muscle injury - Unknown return date,2020-09-06T03:00:11.034332Z,45,59125.jpg,0.0,Wickham,0.8,False,,i,6,31,0,25184,1152,66014,4151,0.0,0.0,Wickham,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,468,49,451,52,417,51,472,53,,,,,,,5,Connor Wickham,FWD
,,60252,0,0,1,-1,0,3,3.5,3.0,2,Andros,3.0,137,False,,,61,60252.jpg,5.2,Townsend,3.5,False,,a,6,31,26,320015,9948,155611,24686,0.5,4.3,Townsend,450,1,2,1,8,0,0,0,0,0,0,4,88,122.0,131.2,42.0,29.5,33,13,16,11,120,62,39,21,3.0,,3.0,,,,5,Andros Townsend,MID
,,66975,-1,1,-3,3,0,3,1.2,0.7,1,Luka,0.7,138,False,,,57,66975.jpg,1.0,Milivojevic,0.4,False,,a,6,31,4,5266,238,42802,1741,0.1,0.7,Milivojevic,48,0,0,0,3,0,0,0,0,0,0,0,19,20.0,34.0,0.0,5.3,277,114,133,86,568,227,275,127,1.0,,1.0,,1.0,,5,Luka Milivojevic,MID
100.0,100.0,74230,0,0,-1,1,0,2,0.5,0.0,0,Patrick,0.0,139,False,,2020-08-15T10:00:11.682747Z,54,74230.jpg,0.0,van Aanholt,0.2,False,,a,6,31,0,10202,3202,6056,891,0.0,0.0,van Aanholt,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,558,210,553,210,548,208,561,210,2.0,,2.0,,2.0,,5,Patrick van Aanholt,DEF
0.0,,80146,0,0,-2,2,0,4,0.0,1.3,0,Jordan,1.3,140,False,Illness - Expected back 30 Oct,2020-10-18T17:30:11.950512Z,58,80146.jpg,2.8,Ayew,2.7,False,,i,6,31,11,73110,1297,324827,37385,0.2,1.9,Ayew,341,0,1,1,7,0,0,0,0,0,0,0,14,27.0,6.1,70.0,10.3,258,30,268,40,66,23,187,29,,,,,4.0,,5,Jordan Ayew,FWD
100.0,75.0,82403,0,0,2,-2,1,3,4.5,3.0,9,Wilfried,4.0,141,False,,2020-10-16T22:00:20.908105Z,72,82403.jpg,7.0,Zaha,19.2,False,,a,6,31,35,1337979,76091,742024,71133,0.6,4.9,Zaha,450,4,0,1,8,0,0,0,1,0,0,5,83,145.4,60.9,173.0,38.0,19,8,71,49,19,6,16,9,,,,,3.0,,5,Wilfried Zaha,MID
100.0,75.0,86417,0,0,0,0,0,3,1.5,0.8,3,Jeffrey,1.0,142,False,,2020-09-27T22:00:12.368852Z,55,86417.jpg,4.0,Schlupp,0.1,False,,a,6,31,12,7893,228,10330,380,0.2,2.2,Schlupp,241,0,1,3,0,0,0,0,1,0,0,1,39,54.6,37.0,22.0,11.4,163,62,124,80,184,97,164,80,,,,,,,5,Jeffrey Schlupp,MID
,,141020,0,0,-1,1,0,3,0.5,0.0,0,Max,0.0,143,False,,,49,141020.jpg,0.0,Meyer,0.0,False,,a,6,31,0,900,62,2643,159,0.0,0.0,Meyer,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,529,209,519,209,503,200,532,209,,,,,,,5,Max Meyer,MID
100.0,100.0,173954,0,0,-1,1,0,3,1.8,1.3,2,Jairo,1.3,144,False,,2020-09-17T13:00:13.792094Z,44,173954.jpg,1.3,Riedewald,0.5,False,,a,6,31,4,36352,8989,18891,2521,0.3,0.9,Riedewald,110,0,0,0,3,0,0,0,0,0,0,0,17,19.4,2.2,0.0,2.2,280,116,299,152,388,158,330,146,,,,,,,5,Jairo Riedewald,MID
0.0,0.0,232423,0,0,0,0,0,2,0.0,0.0,0,Nathan,0.0,145,False,Knee injury - Unknown return date,2020-08-26T09:30:07.992498Z,40,232423.jpg,0.0,Ferguson,1.0,False,,i,6,31,0,23719,729,66541,4415,0.0,0.0,Ferguson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,406,148,385,145,343,126,409,147,,,,,,,5,Nathan Ferguson,DEF
,,244723,1,-1,2,-2,0,2,1.2,0.7,1,Tyrick,0.7,146,False,,,42,244723.jpg,2.6,Mitchell,26.7,False,,a,6,31,13,1188563,50074,309302,37812,0.2,3.1,Mitchell,450,0,1,1,8,0,0,0,1,0,0,0,58,68.6,11.0,2.0,8.2,126,47,250,77,295,101,220,71,,,,,,,5,Tyrick Mitchell,DEF
,,466955,0,0,-1,1,0,3,0.5,0.0,0,Brandon,0.0,147,False,,,44,466955.jpg,0.0,Pierrick,0.1,False,,a,6,31,0,3473,1007,4690,452,0.0,0.0,Pierrick,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,459,183,439,183,405,165,463,183,,,,,,,5,Brandon Pierrick,MID
100.0,100.0,19188,0,0,0,0,0,2,0.5,0.0,0,Scott,0.0,486,False,,2020-09-25T09:00:10.989226Z,45,19188.jpg,7.0,Dann,0.7,False,,a,6,31,7,44979,298,54897,2281,0.0,1.6,Dann,90,0,0,1,0,0,0,0,0,0,0,1,24,15.6,0.4,8.0,2.4,293,118,340,125,249,79,326,120,,,,,,,5,Scott Dann,DEF
100.0,100.0,232413,0,0,-1,1,0,3,1.8,1.3,0,Eberechi,1.3,489,False,,2020-09-06T03:00:11.308404Z,59,232413.jpg,1.5,Eze,0.4,False,,a,6,31,6,15372,422,30572,2584,0.2,1.0,Eze,188,0,0,0,7,0,0,0,0,0,0,0,23,22.0,28.0,35.0,8.5,269,110,162,98,142,74,213,98,4.0,,,,,,5,Eberechi Eze,MID
100.0,100.0,221272,0,0,0,0,0,2,0.5,0.0,0,Sam,0.0,522,False,,2020-09-15T22:30:15.910235Z,40,221272.jpg,0.0,Woods,0.6,False,,a,6,31,0,38819,7852,14980,1947,0.0,0.0,Woods,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,405,147,384,144,341,124,408,146,,,,,,,5,Sam Woods,DEF
0.0,0.0,114536,0,0,0,0,0,2,0.0,0.0,0,Ryan,0.0,534,False,Transferred to Charlton Athletic,2020-10-14T08:31:08.806610Z,40,114536.jpg,0.0,Inniss,0.1,False,,u,6,31,0,4382,53,3370,779,0.0,0.0,Inniss,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,395,141,374,138,329,116,398,140,,,,,,,5,Ryan Inniss,DEF
,,57328,0,0,0,0,0,2,2.2,1.7,0,Nathaniel,0.0,577,False,,,45,57328.jpg,0.0,Clyne,0.0,False,,a,6,31,0,1959,656,487,190,0.0,0.0,Clyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,466,181,448,180,414,167,470,181,,,,,,,5,Nathaniel Clyne,DEF
,,42525,0,0,0,0,0,1,1.5,1.0,0,Stephen,0.0,578,False,,,40,42525.jpg,0.0,Henderson,0.1,False,,a,6,31,0,3835,3835,218,218,0.0,0.0,Henderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,387,28,366,7,321,5,390,28,,,,,,,5,Stephen Henderson,GK
,,105666,0,0,0,0,0,1,2.4,1.9,0,Jack,0.0,586,False,,,45,105666.jpg,0.0,Butland,0.0,False,,a,6,31,0,280,280,18,18,0.0,0.0,Butland,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,474,57,460,41,426,39,478,57,,,,,,,5,Jack Butland,GK
100.0,100.0,41823,0,0,-1,1,0,3,0.8,-0.2,0,Fabian,0.3,149,False,,2020-09-10T13:00:10.111328Z,49,41823.jpg,1.0,Delph,0.0,False,,a,7,11,1,1297,103,2513,237,0.1,0.2,Delph,32,0,0,0,1,0,0,0,0,0,0,0,6,4.0,0.8,0.0,0.5,348,158,323,160,488,195,368,166,,,,,,,5,Fabian Delph,MID
,,55422,0,0,-1,1,0,3,2.8,1.8,1,Gylfi,2.3,150,False,,,69,55422.jpg,1.8,Sigurdsson,1.0,False,,a,7,11,9,8097,409,49628,2415,0.3,1.3,Sigurdsson,169,0,1,0,2,0,0,0,0,0,0,0,48,47.2,49.2,22.0,11.9,186,74,95,63,187,99,156,77,3.0,,3.0,,1.0,,5,Gylfi Sigurdsson,MID
,,57513,0,0,-1,1,0,1,0.5,-0.5,0,Jonas,0.0,151,False,,,44,57513.jpg,0.0,Lössl,0.1,False,,a,7,11,0,1553,128,4885,409,0.0,0.0,Lössl,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,428,43,407,22,369,20,432,43,,,,,,,5,Jonas Lössl,GK
75.0,100.0,59949,0,0,0,0,0,2,2.4,2.2,1,Seamus,2.7,152,False,Hamstring injury - 75% chance of playing,2020-10-17T15:00:18.270104Z,50,59949.jpg,3.0,Coleman,2.0,False,,d,7,11,15,175836,940,115099,16122,0.5,3.0,Coleman,357,0,1,1,5,0,0,0,0,0,0,1,81,92.8,30.3,24.0,14.8,73,24,150,37,171,46,122,32,,,,,,,5,Seamus Coleman,DEF
0.0,0.0,66838,0,0,0,0,0,4,0.0,0.0,0,Cenk,0.0,153,False,Knee injury - Unknown return date,2020-08-15T10:00:11.707165Z,60,66838.jpg,0.0,Tosun,0.0,False,,i,7,11,0,340,25,519,48,0.0,0.0,Tosun,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,579,67,579,69,579,69,581,69,,,,,,,5,Cenk Tosun,FWD
,,100649,0,0,-2,2,0,3,0.5,-0.5,0,Bernard,0.0,154,False,,,58,100649.jpg,0.0,Anício Caldeira Duarte,0.1,False,,a,7,11,0,2891,148,9393,453,0.0,0.0,Bernard,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,570,230,570,229,570,229,573,230,4.0,,4.0,,,,5,Bernard Anício Caldeira Duarte,MID
100.0,100.0,101188,1,-1,2,-2,1,2,5.2,4.2,7,Lucas,4.7,155,False,,2020-10-15T01:00:17.029904Z,62,101188.jpg,5.4,Digne,17.6,False,,a,7,11,27,918488,186339,382749,20238,0.8,4.4,Digne,450,0,3,1,7,0,0,0,0,0,0,7,129,146.4,162.9,28.0,33.8,18,3,8,2,161,41,30,3,2.0,,2.0,,,,5,Lucas Digne,DEF
,,106611,1,-1,1,-1,1,2,4.2,3.2,8,Michael,3.7,156,False,,,51,106611.jpg,4.8,Keane,5.5,False,,a,7,11,24,331872,90428,116813,8047,0.7,4.7,Keane,450,2,0,1,7,0,0,0,0,0,0,1,111,157.4,22.1,76.0,25.6,16,2,185,51,57,4,51,9,,,,,,,5,Michael Keane,DEF
,,111234,0,0,0,0,0,1,2.5,1.5,3,Jordan,2.0,157,False,,,50,111234.jpg,3.0,Pickford,8.6,False,,a,7,11,15,388568,16670,294213,27369,0.4,3.0,Pickford,450,0,0,1,7,0,0,0,0,0,14,1,86,107.6,10.0,0.0,11.9,56,9,260,3,529,56,154,5,,,,,,,5,Jordan Pickford,GK
100.0,100.0,120250,0,0,0,0,0,3,1.5,0.5,1,André Filipe,1.0,158,False,,2020-10-02T13:30:15.425544Z,55,120250.jpg,2.0,Tavares Gomes,0.3,False,,a,7,11,8,17087,829,26875,1339,0.2,1.5,André Gomes,303,0,0,1,5,0,0,0,1,0,0,0,31,26.6,34.8,22.0,8.3,262,106,129,84,186,98,219,102,,,,,,,5,André Filipe Tavares Gomes,MID
,,153133,0,0,-1,1,0,3,2.8,1.8,1,Alex,2.3,159,False,,,59,153133.jpg,2.0,Iwobi,0.2,False,,a,7,11,8,3588,511,8526,703,0.4,1.4,Iwobi,100,0,1,0,2,0,0,0,0,0,0,0,22,29.2,21.5,8.0,5.8,254,103,188,112,259,135,263,120,,,,,,,5,Alex Iwobi,MID
0.0,0.0,153673,-1,1,-2,2,0,2,0.0,0.0,0,Jonjoe,0.0,160,False,Ankle injury - Expected back 31 Oct,2020-09-30T21:00:17.565989Z,43,153673.jpg,0.0,Kenny,0.1,False,,i,7,11,0,2582,58,11969,546,0.0,0.0,Kenny,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,419,159,397,155,358,139,422,158,,,,,,,5,Jonjoe Kenny,DEF
0.0,0.0,160987,0,0,0,0,0,3,0.0,0.0,0,Jean-Philippe,0.0,161,False,Achilles injury - Expected back 28 Nov,2020-08-15T10:00:11.729677Z,50,160987.jpg,0.0,Gbamin,0.0,False,,i,7,11,0,113,16,121,7,0.0,0.0,Gbamin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,545,218,539,218,530,212,548,218,,,,,,,5,Jean-Philippe Gbamin,MID
100.0,100.0,164511,0,0,0,0,0,2,4.2,3.2,1,Yerry,3.7,162,False,,2020-10-14T10:00:21.355993Z,55,164511.jpg,3.6,Mina,2.1,False,,a,7,11,18,94304,15940,57122,6950,0.7,3.3,Mina,450,1,0,1,7,0,0,0,0,0,0,1,96,136.0,3.1,40.0,17.9,25,6,291,97,128,27,89,19,,,,,,,5,Yerry Mina,DEF
,,173807,0,0,-1,1,0,3,1.5,0.5,0,Tom,1.0,163,False,,,54,173807.jpg,1.3,Davies,0.1,False,,a,7,11,4,2346,103,6034,451,0.2,0.7,Davies,92,0,0,0,2,0,0,0,0,0,0,0,24,22.2,2.8,0.0,2.5,268,109,293,150,554,224,324,145,,,,,,,5,Tom Davies,MID
,,177815,1,-1,7,-7,1,4,6.5,5.5,6,Dominic,6.0,164,True,,,77,177815.jpg,8.6,Calvert-Lewin,54.4,False,,a,7,11,43,3333518,275692,307400,14547,0.8,5.6,Calvert-Lewin,428,7,0,1,7,0,0,0,0,0,0,5,178,254.6,25.9,323.0,60.3,4,2,170,23,3,2,4,2,,,,,,,5,Dominic Calvert-Lewin,FWD
0.0,0.0,194164,0,0,-1,1,0,2,0.0,0.0,0,Mason,0.0,165,False,Toe Injury - Expected back 28 Nov,2020-09-06T01:30:17.999031Z,49,194164.jpg,0.0,Holgate,0.0,False,,i,7,11,0,250,16,5621,211,0.0,0.0,Holgate,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,533,203,523,203,508,197,536,203,,,,,,,5,Mason Holgate,DEF
0.0,100.0,212319,0,0,-1,1,0,4,0.0,2.2,-1,Richarlison,2.7,166,False,Suspended until 21 Nov,2020-10-17T15:00:18.329404Z,79,212319.jpg,4.4,de Andrade,6.0,False,,s,7,11,22,382495,1611,671892,147532,0.3,2.8,Richarlison,382,1,3,1,5,0,0,0,1,1,0,4,84,107.6,52.2,193.0,35.1,57,12,90,10,13,9,23,11,,,,,2.0,,5,Richarlison de Andrade,FWD
,,222627,0,0,-1,1,0,1,0.5,-0.5,0,João,0.0,167,False,,,44,222627.jpg,0.0,Virgínia,0.1,False,,a,7,11,0,597,69,2404,178,0.0,0.0,Virgínia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,450,49,430,29,395,27,454,49,,,,,,,5,João Virgínia,GK
,,232826,0,0,-1,1,0,3,0.5,-0.5,0,Anthony,0.0,168,False,,,44,232826.jpg,0.0,Gordon,0.5,False,,a,7,11,0,11947,1344,34449,2381,0.0,0.0,Gordon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,453,179,433,179,399,161,457,179,,,,,,,5,Anthony Gordon,MID
0.0,0.0,242058,0,0,-2,2,0,4,0.0,0.0,0,Moise,0.0,169,False,Joined Paris Saint-Germain on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-03T00:30:17.828204Z,58,242058.jpg,1.0,Kean,0.3,False,,n,7,11,2,7720,53,30714,1703,0.0,0.3,Kean,13,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.3,11.0,0.9,573,64,319,45,230,40,361,45,,,,,,,5,Moise Kean,FWD
0.0,0.0,480455,0,0,-1,1,0,2,0.0,0.0,0,Jarrad,0.0,170,False,Ankle injury - Expected back 25 Oct,2020-09-17T01:30:16.017479Z,39,480455.jpg,0.0,Branthwaite,2.1,False,,i,7,11,0,60407,19754,176254,11280,0.0,0.0,Branthwaite,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,382,138,361,135,316,113,385,137,,,,,,,5,Jarrad Branthwaite,DEF
100.0,100.0,119765,0,0,-1,1,0,3,1.5,0.5,1,Allan,1.0,502,False,,2020-09-30T21:00:18.185983Z,54,119765.jpg,2.0,Marques Loureiro,1.1,False,,a,7,11,8,67418,1995,115493,4523,0.2,1.5,Allan,360,0,0,1,5,0,0,0,1,0,0,0,41,58.4,21.3,8.0,8.7,153,59,190,113,257,134,208,96,,,,,,,5,Allan Marques Loureiro,MID
,,60025,1,-1,5,-5,1,3,8.5,7.5,4,James,8.0,508,True,,,80,60025.jpg,7.8,Rodríguez,44.1,False,,a,7,11,39,2665164,222052,424622,21843,1.0,4.9,Rodríguez,419,3,3,1,6,0,0,0,1,0,0,5,163,211.0,219.5,118.0,55.0,6,3,1,1,34,16,7,5,1.0,,1.0,,,,5,James Rodríguez,MID
,,121599,0,0,-1,1,0,3,3.5,2.5,2,Abdoulaye,3.0,512,False,,,54,121599.jpg,2.6,Doucouré,1.4,False,,a,7,11,13,62201,2337,130648,7625,0.6,2.4,Doucouré,411,0,1,1,7,0,0,0,1,0,0,0,83,80.8,97.7,47.0,22.5,101,36,33,24,101,53,62,35,,,,,,,5,Abdoulaye Doucouré,MID
,,495542,0,0,0,0,0,2,0.5,-0.5,0,Niels,0.0,559,False,,,40,495542.jpg,0.0,Nkounkou,0.1,False,,a,7,11,0,5478,1465,1525,651,0.0,0.0,Nkounkou,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,413,154,391,150,350,132,416,153,,,,,,,5,Niels Nkounkou,DEF
