element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,player_id,name,position,team
211.0,25.0,15.0,0.0,False,2020-09-27T11:00:00Z,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,-9557.0,148434.0,17038.0,26595.0,211,Pascal Struijk,DEF,10
211.0,33.0,12.0,0.0,True,2020-10-03T16:30:00Z,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,-11097.0,139955.0,6023.0,17120.0,211,Pascal Struijk,DEF,10
211.0,42.0,20.0,2.0,True,2020-10-19T19:00:00Z,0.0,1.0,5.0,74.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.5,2.0,1.4,40.0,-10951.0,130203.0,3989.0,14940.0,211,Pascal Struijk,DEF,10
212.0,3.0,11.0,0.0,False,2020-09-12T16:30:00Z,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,91194.0,0.0,0.0,212,Jordan Stevens,MID,10
212.0,13.0,8.0,0.0,True,2020-09-19T14:00:00Z,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-7522.0,96050.0,7507.0,15029.0,212,Jordan Stevens,MID,10
212.0,25.0,15.0,0.0,False,2020-09-27T11:00:00Z,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-17517.0,80786.0,6025.0,23542.0,212,Jordan Stevens,MID,10
212.0,33.0,12.0,0.0,True,2020-10-03T16:30:00Z,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-16393.0,64852.0,325.0,16718.0,212,Jordan Stevens,MID,10
212.0,42.0,20.0,0.0,True,2020-10-19T19:00:00Z,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,-9219.0,56993.0,1953.0,11172.0,212,Jordan Stevens,MID,10
213.0,3.0,11.0,1.0,False,2020-09-12T16:30:00Z,4.0,3.0,1.0,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,17.8,0.0,0.0,1.8,45.0,0.0,55373.0,0.0,0.0,213,Illan Meslier,GK,10
213.0,13.0,8.0,2.0,True,2020-09-19T14:00:00Z,4.0,3.0,2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,22.2,10.0,0.0,3.2,45.0,27672.0,108204.0,40170.0,12498.0,213,Illan Meslier,GK,10
213.0,25.0,15.0,10.0,False,2020-09-27T11:00:00Z,0.0,1.0,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,36.0,31.6,0.0,0.0,3.2,45.0,1355.0,115077.0,18907.0,17552.0,213,Illan Meslier,GK,10
213.0,33.0,12.0,2.0,True,2020-10-03T16:30:00Z,1.0,1.0,4.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,0.3,45.0,36748.0,166512.0,52330.0,15582.0,213,Illan Meslier,GK,10
213.0,42.0,20.0,2.0,True,2020-10-19T19:00:00Z,0.0,1.0,5.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,16.4,0.0,0.0,1.6,45.0,59536.0,239566.0,81587.0,22051.0,213,Illan Meslier,GK,10
214.0,3.0,11.0,0.0,False,2020-09-12T16:30:00Z,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,87393.0,0.0,0.0,214,Leif Davis,DEF,10
214.0,13.0,8.0,0.0,True,2020-09-19T14:00:00Z,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,-7471.0,91425.0,4858.0,12329.0,214,Leif Davis,DEF,10
214.0,25.0,15.0,0.0,False,2020-09-27T11:00:00Z,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,-7571.0,88152.0,5387.0,12958.0,214,Leif Davis,DEF,10
214.0,33.0,12.0,1.0,True,2020-10-03T16:30:00Z,1.0,1.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.0,40.0,-5006.0,85332.0,2962.0,7968.0,214,Leif Davis,DEF,10
214.0,42.0,20.0,0.0,True,2020-10-19T19:00:00Z,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3048.0,93522.0,12354.0,9306.0,214,Leif Davis,DEF,10
215.0,3.0,11.0,0.0,False,2020-09-12T16:30:00Z,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,52110.0,0.0,0.0,215,Oliver Casey,DEF,10
215.0,13.0,8.0,0.0,True,2020-09-19T14:00:00Z,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,-4600.0,53549.0,2303.0,6903.0,215,Oliver Casey,DEF,10
215.0,25.0,15.0,0.0,False,2020-09-27T11:00:00Z,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,-4745.0,51223.0,2370.0,7115.0,215,Oliver Casey,DEF,10
215.0,33.0,12.0,0.0,True,2020-10-03T16:30:00Z,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,-2961.0,49511.0,1406.0,4367.0,215,Oliver Casey,DEF,10
215.0,42.0,20.0,0.0,True,2020-10-19T19:00:00Z,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,-3266.0,47339.0,1217.0,4483.0,215,Oliver Casey,DEF,10
491.0,3.0,11.0,0.0,False,2020-09-12T16:30:00Z,4.0,3.0,1.0,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,23.4,0.2,18.0,4.2,45.0,0.0,33230.0,0.0,0.0,491,Robin Koch,DEF,10
491.0,13.0,8.0,1.0,True,2020-09-19T14:00:00Z,4.0,3.0,2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.4,0.3,21.0,3.4,45.0,356.0,40440.0,5015.0,4659.0,491,Robin Koch,DEF,10
491.0,25.0,15.0,6.0,False,2020-09-27T11:00:00Z,0.0,1.0,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,18.0,0.3,0.0,1.8,45.0,-2971.0,39477.0,4413.0,7384.0,491,Robin Koch,DEF,10
491.0,33.0,12.0,2.0,True,2020-10-03T16:30:00Z,1.0,1.0,4.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.2,0.8,0.0,1.5,45.0,-470.0,40604.0,2893.0,3363.0,491,Robin Koch,DEF,10
491.0,42.0,20.0,2.0,True,2020-10-19T19:00:00Z,0.0,1.0,5.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.4,0.8,2.0,2.1,45.0,1577.0,44408.0,5438.0,3861.0,491,Robin Koch,DEF,10
492.0,3.0,11.0,1.0,False,2020-09-12T16:30:00Z,4.0,3.0,1.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,60.0,0.0,462199.0,0.0,0.0,492,Rodrigo Moreno,FWD,10
492.0,13.0,8.0,1.0,True,2020-09-19T14:00:00Z,4.0,3.0,2.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.7,4.0,0.5,60.0,-46428.0,473291.0,50826.0,97254.0,492,Rodrigo Moreno,FWD,10
492.0,25.0,15.0,1.0,False,2020-09-27T11:00:00Z,0.0,1.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,3.9,25.0,3.2,59.0,-182141.0,300092.0,12046.0,194187.0,492,Rodrigo Moreno,FWD,10
492.0,33.0,12.0,8.0,True,2020-10-03T16:30:00Z,1.0,1.0,4.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,42.2,22.5,72.0,13.7,58.0,-85415.0,226449.0,5636.0,91051.0,492,Rodrigo Moreno,FWD,10
492.0,42.0,20.0,2.0,True,2020-10-19T19:00:00Z,0.0,1.0,5.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.8,31.3,31.0,7.2,58.0,-3674.0,238336.0,26310.0,29984.0,492,Rodrigo Moreno,FWD,10
532.0,13.0,8.0,0.0,True,2020-09-19T14:00:00Z,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,532,Elia Caprile,GK,10
532.0,25.0,15.0,0.0,False,2020-09-27T11:00:00Z,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2981.0,5652.0,3717.0,736.0,532,Elia Caprile,GK,10
532.0,33.0,12.0,0.0,True,2020-10-03T16:30:00Z,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1854.0,8735.0,2593.0,739.0,532,Elia Caprile,GK,10
532.0,42.0,20.0,0.0,True,2020-10-19T19:00:00Z,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,5920.0,16755.0,7752.0,1832.0,532,Elia Caprile,GK,10
533.0,13.0,8.0,0.0,True,2020-09-19T14:00:00Z,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,533,Mateusz Bogusz,MID,10
533.0,25.0,15.0,0.0,False,2020-09-27T11:00:00Z,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,743.0,1336.0,982.0,239.0,533,Mateusz Bogusz,MID,10
533.0,33.0,12.0,0.0,True,2020-10-03T16:30:00Z,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,335.0,1897.0,681.0,346.0,533,Mateusz Bogusz,MID,10
533.0,42.0,20.0,0.0,True,2020-10-19T19:00:00Z,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-400.0,1499.0,266.0,666.0,533,Mateusz Bogusz,MID,10
549.0,25.0,15.0,0.0,False,2020-09-27T11:00:00Z,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,766.0,1058.0,894.0,128.0,549,Diego Llorente,DEF,10
549.0,33.0,12.0,0.0,True,2020-10-03T16:30:00Z,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,558.0,2277.0,934.0,376.0,549,Diego Llorente,DEF,10
549.0,42.0,20.0,0.0,True,2020-10-19T19:00:00Z,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-172.0,2494.0,596.0,768.0,549,Diego Llorente,DEF,10
570.0,42.0,20.0,1.0,True,2020-10-19T19:00:00Z,0.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4,4.2,6.0,1.1,55.0,2206.0,2631.0,2761.0,555.0,570,Raphael Dias Belloli,MID,10
241.0,3.0,10.0,0.0,True,2020-09-12T16:30:00Z,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,12449.0,0.0,0.0,241,James Milner,MID,11
241.0,11.0,5.0,1.0,False,2020-09-20T15:30:00Z,0.0,2.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.4,6.5,4.0,1.4,55.0,-2488.0,12893.0,463.0,2951.0,241,James Milner,MID,11
241.0,23.0,1.0,1.0,True,2020-09-28T19:00:00Z,3.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8,0.6,0.0,0.1,54.0,-2086.0,11446.0,458.0,2544.0,241,James Milner,MID,11
241.0,30.0,2.0,1.0,False,2020-10-04T18:15:00Z,7.0,2.0,4.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.6,15.1,2.0,2.9,54.0,-1318.0,10465.0,359.0,1677.0,241,James Milner,MID,11
241.0,41.0,7.0,0.0,False,2020-10-17T11:30:00Z,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,-814.0,10186.0,374.0,1188.0,241,James Milner,MID,11
242.0,3.0,10.0,0.0,True,2020-09-12T16:30:00Z,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,3680.0,0.0,0.0,242,Konstantinos Tsimikas,DEF,11
242.0,11.0,5.0,0.0,False,2020-09-20T15:30:00Z,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,-842.0,3113.0,74.0,916.0,242,Konstantinos Tsimikas,DEF,11
242.0,23.0,1.0,0.0,True,2020-09-28T19:00:00Z,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,-322.0,3224.0,235.0,557.0,242,Konstantinos Tsimikas,DEF,11
242.0,30.0,2.0,0.0,False,2020-10-04T18:15:00Z,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,-424.0,3000.0,119.0,543.0,242,Konstantinos Tsimikas,DEF,11
242.0,41.0,7.0,0.0,False,2020-10-17T11:30:00Z,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,-388.0,2662.0,34.0,422.0,242,Konstantinos Tsimikas,DEF,11
243.0,3.0,10.0,2.0,True,2020-09-12T16:30:00Z,4.0,3.0,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.8,23.0,35.0,7.4,55.0,0.0,120632.0,0.0,0.0,243,Georginio Wijnaldum,MID,11
243.0,11.0,5.0,3.0,False,2020-09-20T15:30:00Z,0.0,2.0,2.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.4,5.3,29.0,3.7,55.0,-13907.0,121913.0,7259.0,21166.0,243,Georginio Wijnaldum,MID,11
243.0,23.0,1.0,2.0,True,2020-09-28T19:00:00Z,3.0,1.0,3.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.4,15.8,9.0,3.4,55.0,-15437.0,111048.0,6340.0,21777.0,243,Georginio Wijnaldum,MID,11
243.0,30.0,2.0,2.0,False,2020-10-04T18:15:00Z,7.0,2.0,4.0,90.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.6,4.6,0.0,1.6,54.0,387.0,116057.0,13643.0,13256.0,243,Georginio Wijnaldum,MID,11
243.0,41.0,7.0,1.0,False,2020-10-17T11:30:00Z,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.4,0.4,0.0,0.3,54.0,-12925.0,105170.0,5101.0,18026.0,243,Georginio Wijnaldum,MID,11
244.0,3.0,10.0,2.0,True,2020-09-12T16:30:00Z,4.0,3.0,1.0,65.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,14.0,2.0,7.0,2.3,55.0,0.0,180668.0,0.0,0.0,244,Jordan Henderson,MID,11
244.0,11.0,5.0,1.0,False,2020-09-20T15:30:00Z,0.0,2.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,18.8,0.0,2.5,55.0,-19645.0,173807.0,8936.0,28581.0,244,Jordan Henderson,MID,11
244.0,23.0,1.0,0.0,True,2020-09-28T19:00:00Z,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,-53638.0,120989.0,2080.0,55718.0,244,Jordan Henderson,MID,11
244.0,30.0,2.0,0.0,False,2020-10-04T18:15:00Z,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,-32279.0,90977.0,383.0,32662.0,244,Jordan Henderson,MID,11
244.0,41.0,7.0,2.0,False,2020-10-17T11:30:00Z,2.0,2.0,5.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,24.3,31.0,6.5,54.0,-8706.0,85042.0,2362.0,11068.0,244,Jordan Henderson,MID,11
245.0,3.0,10.0,0.0,True,2020-09-12T16:30:00Z,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,18419.0,0.0,0.0,245,Adrián San Miguel del Castillo,GK,11
245.0,11.0,5.0,0.0,False,2020-09-20T15:30:00Z,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-1474.0,20756.0,627.0,2101.0,245,Adrián San Miguel del Castillo,GK,11
245.0,23.0,1.0,0.0,True,2020-09-28T19:00:00Z,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-1747.0,20341.0,606.0,2353.0,245,Adrián San Miguel del Castillo,GK,11
245.0,30.0,2.0,0.0,False,2020-10-04T18:15:00Z,7.0,2.0,4.0,90.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,23.0,0.0,0.0,2.3,45.0,-1092.0,20094.0,528.0,1620.0,245,Adrián San Miguel del Castillo,GK,11
245.0,41.0,7.0,2.0,False,2020-10-17T11:30:00Z,2.0,2.0,5.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,19.2,0.0,0.0,1.9,45.0,10736.0,33318.0,15958.0,5222.0,245,Adrián San Miguel del Castillo,GK,11
246.0,3.0,10.0,1.0,True,2020-09-12T16:30:00Z,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,55.0,0.0,30541.0,0.0,0.0,246,Joel Matip,DEF,11
246.0,11.0,5.0,0.0,False,2020-09-20T15:30:00Z,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,-4930.0,31597.0,1049.0,5979.0,246,Joel Matip,DEF,11
246.0,23.0,1.0,0.0,True,2020-09-28T19:00:00Z,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,-10463.0,21747.0,495.0,10958.0,246,Joel Matip,DEF,11
246.0,30.0,2.0,0.0,False,2020-10-04T18:15:00Z,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,-4307.0,17960.0,75.0,4382.0,246,Joel Matip,DEF,11
246.0,41.0,7.0,1.0,False,2020-10-17T11:30:00Z,2.0,2.0,5.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.6,0.8,17.0,3.0,54.0,-1846.0,16381.0,133.0,1979.0,246,Joel Matip,DEF,11
247.0,3.0,10.0,0.0,True,2020-09-12T16:30:00Z,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,4288.0,0.0,0.0,247,Xherdan Shaqiri,MID,11
247.0,11.0,5.0,0.0,False,2020-09-20T15:30:00Z,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,-1142.0,3332.0,45.0,1187.0,247,Xherdan Shaqiri,MID,11
247.0,23.0,1.0,0.0,True,2020-09-28T19:00:00Z,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,-540.0,2993.0,98.0,638.0,247,Xherdan Shaqiri,MID,11
247.0,30.0,2.0,0.0,False,2020-10-04T18:15:00Z,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,-44.0,3379.0,242.0,286.0,247,Xherdan Shaqiri,MID,11
247.0,41.0,7.0,0.0,False,2020-10-17T11:30:00Z,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,-254.0,3515.0,206.0,460.0,247,Xherdan Shaqiri,MID,11
248.0,3.0,10.0,0.0,True,2020-09-12T16:30:00Z,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,3207.0,0.0,0.0,248,Alex Oxlade-Chamberlain,MID,11
248.0,11.0,5.0,0.0,False,2020-09-20T15:30:00Z,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,-709.0,2877.0,101.0,810.0,248,Alex Oxlade-Chamberlain,MID,11
248.0,23.0,1.0,0.0,True,2020-09-28T19:00:00Z,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,-712.0,2267.0,68.0,780.0,248,Alex Oxlade-Chamberlain,MID,11
248.0,30.0,2.0,0.0,False,2020-10-04T18:15:00Z,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,-315.0,2031.0,57.0,372.0,248,Alex Oxlade-Chamberlain,MID,11
248.0,41.0,7.0,0.0,False,2020-10-17T11:30:00Z,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,-215.0,1891.0,74.0,289.0,248,Alex Oxlade-Chamberlain,MID,11
249.0,3.0,10.0,1.0,True,2020-09-12T16:30:00Z,4.0,3.0,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,5.8,7.2,38.0,5.1,95.0,0.0,248434.0,0.0,0.0,249,Roberto Firmino,FWD,11
249.0,11.0,5.0,5.0,False,2020-09-20T15:30:00Z,0.0,2.0,2.0,85.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.4,35.3,48.0,10.7,94.0,-59165.0,222969.0,10158.0,69323.0,249,Roberto Firmino,FWD,11
249.0,23.0,1.0,2.0,True,2020-09-28T19:00:00Z,3.0,1.0,3.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,24.4,22.0,5.5,94.0,-28847.0,210870.0,13596.0,42443.0,249,Roberto Firmino,FWD,11
249.0,30.0,2.0,5.0,False,2020-10-04T18:15:00Z,7.0,2.0,4.0,67.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.6,22.3,42.0,9.1,94.0,-16123.0,204773.0,18066.0,34189.0,249,Roberto Firmino,FWD,11
249.0,41.0,7.0,2.0,False,2020-10-17T11:30:00Z,2.0,2.0,5.0,77.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.2,28.8,28.0,6.2,93.0,-15457.0,199223.0,14846.0,30303.0,249,Roberto Firmino,FWD,11
