chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,gw,name,position
75.0,100.0,120250,0,0,0,0,0,3,0.4,1.0,1,André Filipe,0.5,158,False,Knock - 75% chance of playing,2020-11-01T16:30:21.721140Z,55,120250.jpg,1.8,Tavares Gomes,0.3,False,,d,7,11,9,19202,261,30354,421,0.1,1.6,André Gomes,362,0,0,1,6,0,0,0,1,0,0,0,32,26.6,34.8,22.0,8.3,288,118,156,95,209,109,257,114,,,,,,,7,André Filipe Tavares Gomes,MID
,,153133,0,0,-1,1,0,3,2.8,3.3,4,Alex,2.8,159,False,,,59,153133.jpg,2.2,Iwobi,0.2,False,,a,7,11,13,5683,175,10443,219,0.5,2.2,Iwobi,158,0,2,0,5,0,0,0,0,0,0,0,41,33.6,22.7,32.0,8.8,263,106,210,123,176,92,248,109,,,,,,,7,Alex Iwobi,MID
100.0,100.0,153673,0,0,-2,2,0,2,0.5,1.0,2,Jonjoe,0.5,160,False,,2020-09-30T21:00:17.565989Z,43,153673.jpg,2.0,Kenny,0.1,False,,a,7,11,2,3182,171,13189,44,0.1,0.5,Kenny,76,0,0,0,1,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,434,168,415,166,383,151,438,167,,,,,,,7,Jonjoe Kenny,DEF
0.0,0.0,160987,0,0,0,0,0,3,0.0,0.0,0,Jean-Philippe,0.0,161,False,Achilles injury - Expected back 28 Nov,2020-08-15T10:00:11.729677Z,50,160987.jpg,0.0,Gbamin,0.0,False,,i,7,11,0,140,6,155,3,0.0,0.0,Gbamin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,559,222,553,221,545,217,563,222,,,,,,,7,Jean-Philippe Gbamin,MID
100.0,100.0,164511,0,0,0,0,0,2,2.5,3.0,0,Yerry,2.5,162,False,,2020-10-14T10:00:21.355993Z,55,164511.jpg,2.7,Mina,2.3,False,,a,7,11,19,123378,2777,72566,2505,0.5,3.5,Mina,630,1,0,1,11,0,0,0,1,0,0,1,119,153.6,3.5,59.0,21.6,31,7,314,107,103,18,96,20,,,,,,,7,Yerry Mina,DEF
,,173807,0,0,-2,2,0,3,0.5,1.0,0,Tom,0.5,163,False,,,53,173807.jpg,1.3,Davies,0.1,False,,a,7,11,4,2629,32,6930,82,0.1,0.8,Davies,92,0,0,0,2,0,0,0,0,0,0,0,24,22.2,2.8,0.0,2.5,301,125,318,161,562,226,350,156,,,,,,,7,Tom Davies,MID
,,177815,0,0,7,-7,1,4,4.8,5.3,6,Dominic,4.8,164,True,,,77,177815.jpg,7.1,Calvert-Lewin,56.4,False,,a,7,11,50,3655419,18034,458515,22558,0.6,6.5,Calvert-Lewin,608,8,0,1,11,0,0,0,1,0,0,5,211,259.2,30.3,327.0,61.6,4,2,175,24,3,2,8,2,,,,,,,7,Dominic Calvert-Lewin,FWD
0.0,0.0,194164,0,0,-2,2,0,2,0.0,0.0,0,Mason,0.0,165,False,Toe Injury - Expected back 28 Nov,2020-09-06T01:30:17.999031Z,48,194164.jpg,0.0,Holgate,0.0,False,,i,7,11,0,302,9,5924,32,0.0,0.0,Holgate,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,531,202,521,202,501,192,535,202,,,,,,,7,Mason Holgate,DEF
0.0,0.0,212319,0,0,-2,2,0,4,0.0,0.0,0,Richarlison,0.0,166,False,Suspended until 21 Nov,2020-10-17T15:00:18.329404Z,78,212319.jpg,4.4,de Andrade,4.0,False,,s,7,11,22,383442,166,824457,6828,0.0,2.8,Richarlison,382,1,3,1,5,0,0,0,1,1,0,4,84,107.6,52.2,193.0,35.1,92,14,114,15,23,14,42,15,,,,,2.0,,7,Richarlison de Andrade,FWD
,,222627,0,0,-1,1,0,1,0.0,0.5,0,João,0.0,167,False,,,44,222627.jpg,0.0,Virgínia,0.1,False,,a,7,11,0,710,8,2776,41,0.0,0.0,Virgínia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,471,55,454,36,424,33,476,55,,,,,,,7,João Virgínia,GK
,,232826,0,0,-1,1,0,3,0.2,0.7,0,Anthony,0.2,168,False,,,44,232826.jpg,1.0,Gordon,0.4,False,,a,7,11,1,14769,190,39184,376,0.0,0.2,Gordon,32,0,0,0,0,0,0,0,0,0,0,0,4,4.2,1.2,2.0,0.7,366,166,347,170,317,155,382,172,,,,,,,7,Anthony Gordon,MID
0.0,0.0,242058,0,0,-2,2,0,4,0.0,0.0,0,Moise,0.0,169,False,Joined Paris Saint-Germain on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-03T00:30:17.828204Z,58,242058.jpg,1.0,Kean,0.2,False,,n,7,11,2,7820,6,32970,250,0.0,0.3,Kean,13,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.3,11.0,0.9,582,67,346,46,254,44,380,48,,,,,,,7,Moise Kean,FWD
100.0,100.0,480455,0,0,-1,1,0,2,0.0,0.5,0,Jarrad,0.0,170,False,,2020-09-17T01:30:16.017479Z,39,480455.jpg,0.0,Branthwaite,2.3,False,,a,7,11,0,101495,5514,199386,1676,0.0,0.0,Branthwaite,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,396,148,378,147,339,125,400,147,,,,,,,7,Jarrad Branthwaite,DEF
100.0,100.0,119765,0,0,-1,1,0,3,1.0,1.5,1,Allan,1.0,502,False,,2020-09-30T21:00:18.185983Z,54,119765.jpg,1.8,Marques Loureiro,1.1,False,,a,7,11,11,72349,701,124049,1070,0.2,2.0,Allan,540,0,0,1,9,0,0,0,2,0,0,0,66,73.4,22.9,8.0,10.4,158,61,209,122,277,143,218,100,,,,,,,7,Allan Marques Loureiro,MID
75.0,0.0,60025,-1,1,4,-4,1,3,4.5,0.0,0,James,6.0,508,False,Muscle injury - 75% chance of playing,2020-10-26T02:00:17.500734Z,79,60025.jpg,6.8,Rodríguez,32.0,False,,d,7,11,41,2810451,5828,1415308,154219,0.8,5.2,Rodríguez,509,3,3,1,8,0,0,0,1,0,0,5,176,224.8,245.0,145.0,61.6,8,4,3,3,37,18,9,7,1.0,,1.0,,,,7,James Rodríguez,MID
,,121599,0,0,-1,1,0,3,2.2,2.7,1,Abdoulaye,2.2,512,False,,,54,121599.jpg,2.1,Doucouré,1.3,False,,a,7,11,15,67917,479,149940,1720,0.4,2.8,Doucouré,558,0,1,1,11,0,0,0,2,0,0,0,105,84.4,100.5,57.0,24.1,133,52,47,35,106,57,79,45,,,,,,,7,Abdoulaye Doucouré,MID
,,495542,0,0,0,0,0,2,0.2,0.7,1,Niels,0.2,559,False,,,40,495542.jpg,1.0,Nkounkou,0.2,False,,a,7,11,1,10551,552,3144,243,0.0,0.2,Nkounkou,68,0,0,0,1,0,0,0,1,0,0,0,6,0.0,0.0,0.0,0.0,427,162,408,160,374,143,431,161,,,,,,,7,Niels Nkounkou,DEF
,,198826,0,0,0,0,0,2,0.7,1.2,0,Ben,0.7,566,False,,,50,198826.jpg,1.0,Godfrey,0.1,False,,a,7,11,2,5250,144,1469,191,0.1,0.4,Godfrey,149,0,0,0,3,0,0,0,0,0,0,0,20,31.4,11.9,0.0,4.4,269,108,272,86,547,208,325,116,,,,,,,7,Ben Godfrey,DEF
,,111782,0,0,0,0,0,1,0.3,0.8,1,Robin,0.3,573,False,,,45,111782.jpg,1.0,Olsen,0.0,False,,a,7,11,1,2156,300,762,60,0.1,0.2,Olsen,90,0,0,0,2,0,0,0,0,0,2,0,11,0.0,0.0,0.0,0.0,493,60,480,45,452,42,497,60,,,,,,,7,Robin Olsen,GK
,,126187,0,0,-1,1,0,3,0.7,1.2,0,Ruben,1.2,115,False,,,59,126187.jpg,2.3,Loftus-Cheek,0.2,False,,a,8,54,7,8347,128,10944,230,0.2,1.2,Loftus-Cheek,213,0,0,1,3,0,0,0,0,0,0,0,32,18.2,24.1,37.0,7.9,313,131,204,120,160,86,265,121,,,,,,,7,Ruben Loftus-Cheek,MID
,,40559,0,0,0,0,0,1,-0.5,0.0,0,Fabricio,0.0,171,False,,,40,40559.jpg,0.0,Agosto Ramírez,1.8,False,,a,8,54,0,27669,260,37347,529,0.0,0.0,Fabri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,400,27,382,7,343,4,404,27,,,,,,,7,Fabricio Agosto Ramírez,GK
0.0,0.0,55038,-1,1,-3,3,0,3,0.0,0.0,0,Kevin,0.0,172,False,Not included in Fulham's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.518943Z,47,55038.jpg,0.0,McDonald,0.0,False,,n,8,54,0,765,0,4617,77,0.0,0.0,McDonald,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,516,202,503,201,480,190,520,202,,,,,,,7,Kevin McDonald,MID
,,61739,0,0,-2,2,0,2,-0.3,0.2,0,Maxime,0.2,173,False,,,43,61739.jpg,0.5,Le Marchand,0.1,False,,a,8,54,1,1371,43,8379,86,0.0,0.2,Le Marchand,122,0,0,0,1,0,0,0,2,0,0,0,12,12.6,1.6,1.0,1.6,330,132,333,120,328,116,368,136,,,,,,,7,Maxime Le Marchand,DEF
0.0,0.0,61916,0,0,-2,2,0,3,0.0,0.0,0,Stefan,0.0,174,False,Not included in Fulham's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.533609Z,48,61916.jpg,0.0,Johansen,0.0,False,,n,8,54,0,337,0,2703,39,0.0,0.0,Johansen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,522,206,510,205,489,196,526,206,5.0,,,,,,7,Stefan Johansen,MID
,,76357,0,0,-2,2,0,3,2.7,3.2,0,Tom,3.2,175,False,,,53,76357.jpg,3.0,Cairney,0.2,False,,a,8,54,15,4091,117,14470,166,0.6,2.8,Cairney,450,1,0,0,10,0,0,0,2,0,0,2,100,119.0,173.0,44.0,33.6,71,25,11,9,139,76,46,24,2.0,,4.0,,,,7,Tom Cairney,MID
,,82514,0,0,-1,1,0,2,0.7,1.2,0,Tim,1.2,176,False,,,44,82514.jpg,1.4,Ream,0.2,False,,a,8,54,7,6352,64,9814,169,0.3,1.6,Ream,450,0,0,0,10,0,0,0,0,0,0,0,78,82.6,4.7,0.0,8.8,138,51,303,100,405,162,246,86,,,,,,,7,Tim Ream,DEF
0.0,0.0,83543,0,0,-4,4,0,3,0.0,0.0,0,Anthony,0.0,177,False,Joined Nottingham Forest on loan until 7/1 on 16/10. - Expected back 07 Jan,2020-10-16T21:30:11.452901Z,51,83543.jpg,0.0,Knockaert,0.0,False,,n,8,54,0,930,2,11324,89,0.0,0.0,Knockaert,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,563,223,558,222,553,219,567,223,,,,,,,7,Anthony Knockaert,MID
,,84915,0,0,-2,2,0,2,-0.5,0.0,0,Michael,0.0,178,False,,,43,84915.jpg,0.0,Hector,0.2,False,,a,8,54,0,3980,88,15187,159,0.0,0.0,Hector,237,0,0,0,10,0,0,0,1,0,0,0,33,38.8,11.3,18.0,6.7,242,97,279,90,224,69,276,96,,,,,,,7,Michael Hector,DEF
0.0,0.0,87107,0,0,-2,2,0,2,0.0,0.0,0,Cyrus,0.0,179,False,Joined Nottingham Forest on loan until the end of the season on 18/9. - Expected back 01 Jul,2020-09-21T00:30:18.332101Z,43,87107.jpg,0.0,Christie,0.0,False,,n,8,54,0,445,3,8711,40,0.0,0.0,Christie,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,432,166,413,164,381,149,436,165,,,,,,,7,Cyrus Christie,DEF
0.0,0.0,92259,0,0,-2,2,0,3,0.0,0.0,0,Neeskens,0.2,180,False,Unknown - Unknown return date,2020-10-29T13:00:17.682650Z,48,92259.jpg,1.2,Kebano,0.1,False,,i,8,54,5,2486,5,9846,159,0.0,1.0,Kebano,115,0,0,0,3,0,0,0,0,0,0,0,11,1.4,14.6,47.0,5.9,384,175,249,140,126,70,287,132,6.0,,1.0,,,,7,Neeskens Kebano,MID
,,96994,0,0,-1,1,0,4,0.3,0.8,0,Bobby,0.8,181,False,,,54,96994.jpg,2.0,Decordova-Reid,0.1,False,,a,8,54,10,10733,76,15008,173,0.1,1.9,Decordova-Reid,220,1,0,0,4,0,0,0,1,0,0,0,46,41.6,15.1,47.0,10.3,230,24,245,33,127,31,220,29,,,,,,,7,Bobby Decordova-Reid,FWD
,,101105,0,0,-2,2,0,2,0.0,0.5,0,Joe,0.5,182,False,,,48,101105.jpg,1.5,Bryan,0.5,False,,a,8,54,6,12229,66,48731,546,0.1,1.2,Bryan,336,0,1,0,11,0,0,0,1,0,0,0,61,60.2,50.6,25.0,13.6,191,81,121,30,196,57,176,59,3.0,,3.0,,,,7,Joe Bryan,DEF
0.0,0.0,122074,0,0,-1,1,0,1,0.0,0.0,0,Marcus,0.0,183,False,Joined Middlesbrough on loan until the end of the season on 10/9. - Expected back 01 Jul,2020-09-10T14:30:11.949431Z,44,122074.jpg,0.0,Bettinelli,0.0,False,,n,8,54,0,430,4,4097,34,0.0,0.0,Bettinelli,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,461,54,443,34,412,31,466,54,,,,,,,7,Marcus Bettinelli,GK
,,128389,0,0,-2,2,0,4,0.5,1.0,0,Aleksandar,1.0,184,False,,,58,128389.jpg,3.2,Mitrović,8.5,False,,a,8,54,19,454250,824,1409259,13944,0.2,3.3,Mitrović,477,2,0,0,11,0,0,1,1,0,0,3,47,89.8,72.2,277.0,42.6,121,16,81,10,11,7,26,12,,,2.0,,1.0,,7,Aleksandar Mitrović,FWD
0.0,0.0,149266,0,0,-1,1,0,2,0.0,0.0,0,Alfie,0.0,185,False,Joined Bristol City on loan until the end of the season on 6/9. - Expected back 01 Jul,2020-09-07T02:00:12.698046Z,44,149266.jpg,0.0,Mawson,0.0,False,,n,8,54,0,191,1,1319,5,0.0,0.0,Mawson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,463,182,445,181,414,167,468,182,,,,,,,7,Alfie Mawson,DEF
,,155529,0,0,-1,1,0,1,-0.5,0.0,0,Marek,0.0,186,False,,,44,155529.jpg,1.0,Rodák,0.4,False,,a,8,54,1,8872,142,20025,240,0.0,0.2,Rodák,90,0,0,0,3,0,0,0,0,0,2,0,11,18.2,0.0,0.0,1.8,312,23,448,35,417,32,364,23,,,,,,,7,Marek Rodák,GK
,,166324,0,0,-1,1,0,3,0.3,0.8,0,Ivan Ricardo,0.8,187,False,,,54,166324.jpg,1.8,Neves Abreu Cavaleiro,0.1,False,,a,8,54,9,2746,8,7641,80,0.1,1.7,Cavaleiro,426,0,0,0,12,0,0,0,1,0,0,0,39,37.8,122.0,45.0,20.4,245,99,35,27,135,74,106,61,1.0,,,,,,7,Ivan Ricardo Neves Abreu Cavaleiro,MID
0.0,0.0,168765,-1,1,-3,3,0,3,0.0,0.0,0,Josh,0.0,188,False,Not included in Fulham's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.592793Z,47,168765.jpg,1.5,Onomah,0.1,False,,n,8,54,3,1913,3,11565,143,0.0,0.6,Onomah,131,0,0,0,7,0,0,0,0,0,0,0,7,12.0,7.4,2.0,2.1,335,145,289,153,319,156,356,158,,,,,,,7,Josh Onomah,MID
0.0,0.0,170271,0,0,-3,3,0,3,0.0,0.0,0,Jean Michaël,0.0,189,False,Not included in Fulham's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.607195Z,47,170271.jpg,0.0,Seri,0.1,False,,n,8,54,0,2680,1,9004,126,0.0,0.0,Seri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,518,203,505,202,483,192,522,203,,,,,,,7,Jean Michaël Seri,MID
0.0,0.0,197030,0,0,-1,1,0,3,0.0,0.0,0,Aboubakar,-0.2,190,False,Suspended until 28 Nov,2020-10-24T16:30:15.981006Z,49,197030.jpg,0.4,Kamara,0.1,False,,s,8,54,2,4060,7,9324,159,0.0,0.4,Kamara,214,0,0,0,8,0,0,0,1,1,0,0,-4,10.8,43.3,32.0,8.0,340,150,139,86,175,91,262,118,,,,,2.0,,7,Aboubakar Kamara,MID
,,203325,0,0,0,0,0,3,0.7,1.2,0,André-Frank,1.2,191,False,,,45,203325.jpg,2.2,Zambo Anguissa,2.1,False,,a,8,54,13,225034,314,141766,2722,0.3,2.9,Anguissa,452,0,1,0,11,0,0,0,1,0,0,0,92,115.8,104.7,45.0,26.6,77,29,43,31,134,73,69,41,,,,,,,7,André-Frank Zambo Anguissa,MID
0.0,0.0,208998,0,0,-2,2,0,2,0.0,0.0,0,Zeze Steven,0.0,192,False,Joined Bristol City on loan until the end of the season on 7/9. - Expected back 01 Jul,2020-09-08T09:30:15.158422Z,43,208998.jpg,0.0,Sessegnon,0.1,False,,n,8,54,0,387,2,7499,40,0.0,0.0,Sessegnon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,435,169,416,167,384,152,439,168,,,,,,,7,Zeze Steven Sessegnon,DEF
100.0,100.0,153366,0,0,0,0,0,3,0.5,1.0,0,Harrison,1.0,373,False,,2020-09-30T13:30:17.140962Z,45,153366.jpg,2.7,Reed,0.7,False,,a,8,54,8,46190,83,78656,547,0.2,1.8,Reed,170,0,1,0,7,0,0,0,0,0,0,0,44,41.8,30.1,8.0,8.0,229,93,176,108,275,141,261,117,,,,,,,7,Harrison Reed,MID
,,169528,0,0,-1,1,0,2,0.7,1.2,0,Antonee,1.2,484,False,,,44,169528.jpg,1.7,Robinson,0.1,False,,a,8,54,5,3287,74,5790,101,0.3,1.1,Robinson,270,0,0,0,4,0,0,0,0,0,0,0,48,72.8,94.2,27.0,19.5,160,63,53,12,193,54,115,29,,,,,,,7,Antonee Robinson,DEF
100.0,100.0,151086,0,0,0,0,0,3,0.3,0.8,0,Mario,0.8,493,False,,2020-09-30T13:30:17.324660Z,45,151086.jpg,1.3,Lemina,0.5,False,,a,8,54,4,9210,59,57642,353,0.2,0.9,Lemina,107,0,0,0,3,0,0,0,0,0,0,0,17,16.0,6.3,8.0,3.1,319,135,294,156,274,140,339,154,,,,,,,7,Mario Lemina,MID
,,84182,0,0,0,0,0,1,1.7,2.2,0,Alphonse,2.2,516,False,,,45,84182.jpg,2.2,Areola,1.3,False,,a,8,54,11,50979,517,65494,1029,0.5,2.4,Areola,450,0,0,0,11,0,0,0,0,0,22,0,87,163.0,0.0,0.0,16.2,26,5,474,42,446,39,140,5,,,,,,,7,Alphonse Areola,GK
0.0,0.0,167074,0,0,-1,1,0,2,0.0,0.0,0,Kenny,0.0,517,False,Calf injury - Unknown return date,2020-09-28T19:30:13.417631Z,44,167074.jpg,1.0,Tete,0.1,False,,i,8,54,2,5780,3,12069,148,0.0,0.5,Tete,128,0,1,0,6,0,0,0,1,0,0,0,29,53.0,67.5,4.0,12.4,206,87,92,17,301,101,192,65,,,,,,,7,Kenny Tete,DEF
,,72681,0,0,-1,1,0,2,-0.5,0.0,0,Denis,0.0,525,False,,,44,72681.jpg,0.3,Odoi,0.1,False,,a,8,54,1,5362,20,5367,82,0.0,0.2,Odoi,270,0,0,0,10,0,0,0,1,0,0,0,34,35.4,20.8,8.0,6.4,255,102,219,62,270,89,279,97,,,,,,,7,Denis Odoi,DEF
,,219352,0,0,0,0,0,3,2.7,3.2,0,Ademola,3.2,557,False,,,50,219352.jpg,4.3,Lookman,0.5,False,,a,8,54,13,43337,821,8291,871,0.6,2.6,Lookman,203,1,0,0,3,0,0,0,0,0,0,3,40,75.8,74.7,87.0,23.8,152,58,75,54,62,37,81,47,4.0,,,,,,7,Ademola Lookman,MID
,,159506,0,0,0,0,0,2,0.7,1.2,0,Ola,1.2,562,False,,,45,159506.jpg,1.7,Aina,0.0,False,,a,8,54,5,2655,60,1032,64,0.3,1.1,Aina,270,0,0,0,4,0,0,0,0,0,0,0,49,53.2,43.9,6.0,10.2,205,86,137,35,292,97,222,75,,,,,,,7,Ola Aina,DEF
50.0,50.0,174874,0,0,0,0,0,2,-0.2,0.0,0,Joachim,0.0,571,False,Ankle injury - 50% chance of playing,2020-10-16T12:30:24.578129Z,45,174874.jpg,0.0,Andersen,0.0,False,,d,8,54,0,214,5,176,3,0.0,0.0,Andersen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,497,194,484,194,457,182,501,194,,,,,,,7,Joachim Andersen,DEF
,,109646,0,0,0,0,0,2,0.5,1.0,0,Tosin,1.0,572,False,,,45,109646.jpg,1.5,Adarabioyo,0.0,False,,a,8,54,3,1195,39,375,31,0.2,0.7,Adarabioyo,180,0,0,0,3,0,0,0,0,0,0,0,26,30.2,1.1,8.0,4.0,276,111,350,131,273,90,330,120,,,,,,,7,Tosin Adarabioyo,DEF
0.0,0.0,109434,0,0,0,0,0,2,0.0,0.0,0,Terence,0.0,585,False,Foot injury - Unknown return date,2020-10-22T12:30:15.315129Z,45,109434.jpg,0.0,Kongolo,0.0,False,,i,8,54,0,80,1,44,2,0.0,0.0,Kongolo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,492,193,479,193,451,181,496,193,,,,,,,7,Terence Kongolo,DEF
100.0,100.0,15033,0,0,-1,1,0,2,0.0,0.5,0,Wes,0.0,216,False,,2020-10-16T23:00:18.261247Z,44,15033.jpg,1.0,Morgan,0.1,False,,a,9,13,1,6296,106,7168,121,0.0,0.2,Morgan,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,390,143,422,173,390,158,445,174,,,,,,,7,Wes Morgan,DEF
,,17745,0,0,0,0,1,1,3.8,4.3,0,Kasper,3.8,217,False,,,55,17745.jpg,4.2,Schmeichel,11.9,False,,a,9,13,25,212245,2432,355740,4368,0.7,4.5,Schmeichel,540,0,0,2,8,0,0,0,0,0,17,3,110,150.8,0.0,0.0,15.1,32,6,570,63,568,63,154,6,,,,,,,7,Kasper Schmeichel,GK
100.0,100.0,37402,0,0,0,0,0,2,1.5,2.0,0,Christian,1.5,218,False,,2020-08-15T10:00:11.758506Z,45,37402.jpg,3.5,Fuchs,0.2,False,,a,9,13,7,6769,231,4786,93,0.3,1.6,Fuchs,100,0,0,1,1,0,0,0,1,0,0,1,26,27.0,3.0,0.0,3.0,283,114,317,109,438,175,341,124,,,3.0,,,,7,Christian Fuchs,DEF
75.0,75.0,37642,0,0,0,0,0,2,1.1,1.5,0,Jonny,1.5,219,False,Back injury - 75% chance of playing,2020-10-29T21:00:17.637822Z,55,37642.jpg,2.0,Evans,0.2,False,,d,9,13,8,10866,66,8425,652,0.3,1.5,Evans,349,0,0,1,5,0,0,0,3,0,0,0,48,61.6,2.2,0.0,6.4,188,79,323,112,569,213,281,99,,,,,,,7,Jonny Evans,DEF
0.0,0.0,46483,0,0,-1,1,0,3,0.0,0.0,0,Adrien,0.0,220,False,Transferred to Sampdoria,2020-10-05T07:20:56.395434Z,44,46483.jpg,0.0,Silva,0.3,False,,u,9,13,0,8320,18,36798,533,0.0,0.0,Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,447,179,429,178,397,164,452,179,,,,,,,7,Adrien Silva,MID
,,51938,0,0,-2,2,0,3,0.2,0.7,0,Marc,0.2,221,False,,,53,51938.jpg,1.0,Albrighton,0.1,False,,a,9,13,3,2880,17,10340,109,0.0,0.6,Albrighton,35,0,0,0,0,0,0,0,0,0,0,0,13,3.0,11.8,2.0,1.6,378,170,274,149,323,158,370,165,4.0,,,,,,7,Marc Albrighton,MID
0.0,0.0,61604,0,0,-1,1,0,3,0.0,0.0,0,Matty,0.0,222,False,Joined Barnsley on loan until January on 16/10. - Expected back 01 Feb,2020-10-16T21:30:11.572098Z,44,61604.jpg,0.0,James,0.3,False,,n,9,13,0,15858,25,35593,595,0.0,0.0,James,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,450,180,432,179,400,165,455,180,,,,,,,7,Matty James,MID
,,95463,0,0,-1,1,0,1,0.0,0.5,0,Danny,0.0,223,False,,,44,95463.jpg,0.0,Ward,0.2,False,,a,9,13,0,1861,35,6174,52,0.0,0.0,Ward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,456,51,438,31,407,28,461,51,,,,,,,7,Danny Ward,GK
100.0,100.0,101668,0,0,0,0,2,4,2.2,2.7,0,Jamie,2.2,224,False,,2020-10-16T13:30:22.970773Z,100,101668.jpg,8.2,Vardy,17.7,False,,a,9,13,41,1125229,11607,1348441,6970,0.2,4.1,Vardy,384,6,0,1,7,0,0,0,0,0,0,8,164,216.8,24.2,177.0,41.9,10,4,203,27,26,16,27,13,,,,,1.0,,7,Jamie Vardy,FWD
100.0,100.0,106837,0,0,0,0,0,3,1.0,1.5,0,Dennis,1.0,225,False,,2020-10-16T14:00:23.233127Z,55,106837.jpg,4.0,Praet,0.4,False,,a,9,13,20,68712,156,57580,779,0.2,3.6,Praet,350,1,1,2,3,0,0,0,0,0,0,1,66,84.2,65.3,70.0,21.7,134,53,97,64,86,49,94,55,,,,,,,7,Dennis Praet,MID
0.0,0.0,111931,0,0,-1,1,0,2,0.0,0.0,0,Ricardo Domingos,0.0,226,False,Knee injury - Expected back 05 Dec,2020-08-15T10:00:11.805174Z,59,111931.jpg,0.0,Barbosa Pereira,0.1,False,,i,9,13,0,1854,44,7132,102,0.0,0.0,Pereira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,586,216,584,216,585,216,589,216,,,,,,,7,Ricardo Domingos Barbosa Pereira,DEF
0.0,0.0,155569,0,0,0,0,0,2,0.0,0.0,0,Daniel,0.0,227,False,Hamstring injury - Unknown return date,2020-10-04T13:30:15.269052Z,40,155569.jpg,0.0,Amartey,1.0,False,,i,9,13,0,39280,67,76585,1360,0.0,0.0,Amartey,144,0,0,0,4,0,0,0,1,0,0,0,19,22.4,1.8,0.0,2.4,298,121,330,119,353,129,351,131,,,,,,,7,Daniel Amartey,DEF
,,166989,0,0,-1,1,0,3,1.2,1.7,0,Youri,1.2,228,False,,,64,166989.jpg,2.7,Tielemans,1.6,False,,a,9,13,16,67415,774,112265,1791,0.2,2.5,Tielemans,540,1,0,2,8,0,0,0,3,0,0,0,91,122.6,71.3,49.0,24.3,64,22,83,58,125,69,78,44,2.0,,2.0,,3.0,,7,Youri Tielemans,MID
,,168580,0,0,-3,3,0,3,0.8,1.3,0,Ayoze,0.8,229,False,,,62,168580.jpg,2.0,Pérez,1.0,False,,a,9,13,8,25126,157,183080,1255,0.1,1.3,Pérez,280,0,0,1,4,0,0,0,1,0,0,0,23,33.0,36.8,103.0,17.4,266,108,149,91,53,30,132,70,,,,,2.0,,7,Ayoze Pérez,MID
