player_id,gw_id,opp_team_id,own_team_id,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,is_home,effective_gw_id,fixture_opp_team_id,home_flag,own_id,own_name,own_strength,own_strength_attack_away,own_strength_attack_home,own_strength_defence_away,own_strength_defence_home,own_strength_overall_away,own_strength_overall_home,opp_id,opp_name,opp_strength,opp_strength_attack_away,opp_strength_attack_home,opp_strength_defence_away,opp_strength_defence_home,opp_strength_overall_away,opp_strength_overall_home,position,was_home_lag_1,was_home_lag_2,was_home_lag_3,team_h_score_lag_1,team_h_score_lag_2,team_h_score_lag_3,team_a_score_lag_1,team_a_score_lag_2,team_a_score_lag_3,goals_scored_lag_1,goals_scored_lag_2,goals_scored_lag_3,assists_lag_1,assists_lag_2,assists_lag_3,clean_sheets_lag_1,clean_sheets_lag_2,clean_sheets_lag_3,goals_conceded_lag_1,goals_conceded_lag_2,goals_conceded_lag_3,own_goals_lag_1,own_goals_lag_2,own_goals_lag_3,penalties_saved_lag_1,penalties_saved_lag_2,penalties_saved_lag_3,penalties_missed_lag_1,penalties_missed_lag_2,penalties_missed_lag_3,yellow_cards_lag_1,yellow_cards_lag_2,yellow_cards_lag_3,red_cards_lag_1,red_cards_lag_2,red_cards_lag_3,saves_lag_1,saves_lag_2,saves_lag_3,bonus_lag_1,bonus_lag_2,bonus_lag_3,minutes_lag_1,minutes_lag_2,minutes_lag_3,bps_lag_1,bps_lag_2,bps_lag_3,influence_lag_1,influence_lag_2,influence_lag_3,creativity_lag_1,creativity_lag_2,creativity_lag_3,threat_lag_1,threat_lag_2,threat_lag_3,ict_index_lag_1,ict_index_lag_2,ict_index_lag_3,selected_lag_1,selected_lag_2,selected_lag_3,transfers_in_lag_1,transfers_in_lag_2,transfers_in_lag_3,transfers_out_lag_1,transfers_out_lag_2,transfers_out_lag_3,transfers_balance_lag_1,transfers_balance_lag_2,transfers_balance_lag_3,opp_strength_lag_1,opp_strength_lag_2,opp_strength_lag_3,opp_strength_overall_home_lag_1,opp_strength_overall_home_lag_2,opp_strength_overall_home_lag_3,opp_strength_overall_away_lag_1,opp_strength_overall_away_lag_2,opp_strength_overall_away_lag_3,opp_strength_attack_home_lag_1,opp_strength_attack_home_lag_2,opp_strength_attack_home_lag_3,opp_strength_attack_away_lag_1,opp_strength_attack_away_lag_2,opp_strength_attack_away_lag_3,opp_strength_defence_home_lag_1,opp_strength_defence_home_lag_2,opp_strength_defence_home_lag_3,opp_strength_defence_away_lag_1,opp_strength_defence_away_lag_2,opp_strength_defence_away_lag_3,own_xg_lag_1,own_xg_lag_2,own_xg_lag_3,own_xga_lag_1,own_xga_lag_2,own_xga_lag_3,own_npxg_lag_1,own_npxg_lag_2,own_npxg_lag_3,own_npxga_lag_1,own_npxga_lag_2,own_npxga_lag_3,own_deep_lag_1,own_deep_lag_2,own_deep_lag_3,own_deep_allowed_lag_1,own_deep_allowed_lag_2,own_deep_allowed_lag_3,own_xpts_lag_1,own_xpts_lag_2,own_xpts_lag_3,own_npxgd_lag_1,own_npxgd_lag_2,own_npxgd_lag_3,own_ppda_att_lag_1,own_ppda_att_lag_2,own_ppda_att_lag_3,own_ppda_def_lag_1,own_ppda_def_lag_2,own_ppda_def_lag_3,own_ppda_allowed_att_lag_1,own_ppda_allowed_att_lag_2,own_ppda_allowed_att_lag_3,own_ppda_allowed_def_lag_1,own_ppda_allowed_def_lag_2,own_ppda_allowed_def_lag_3,opp_xg_lag_1,opp_xg_lag_2,opp_xg_lag_3,opp_xga_lag_1,opp_xga_lag_2,opp_xga_lag_3,opp_npxg_lag_1,opp_npxg_lag_2,opp_npxg_lag_3,opp_npxga_lag_1,opp_npxga_lag_2,opp_npxga_lag_3,opp_deep_lag_1,opp_deep_lag_2,opp_deep_lag_3,opp_deep_allowed_lag_1,opp_deep_allowed_lag_2,opp_deep_allowed_lag_3,opp_xpts_lag_1,opp_xpts_lag_2,opp_xpts_lag_3,opp_npxgd_lag_1,opp_npxgd_lag_2,opp_npxgd_lag_3,opp_ppda_att_lag_1,opp_ppda_att_lag_2,opp_ppda_att_lag_3,opp_ppda_def_lag_1,opp_ppda_def_lag_2,opp_ppda_def_lag_3,opp_ppda_allowed_att_lag_1,opp_ppda_allowed_att_lag_2,opp_ppda_allowed_att_lag_3,opp_ppda_allowed_def_lag_1,opp_ppda_allowed_def_lag_2,opp_ppda_allowed_def_lag_3,season_id,team,global_gw_id,reg_target,star_target
203,7,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,7,9.0,True,10,Leeds,3,1140,1110,1120,1100,1130,1090,9,Leicester,4,1230,1190,1230,1200,1240,1200,3,False,True,True,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,81.0,0.0,14.0,11.0,0.0,19.0,15.8,0.0,54.8,42.7,0.0,35.0,28.0,0.0,10.9,8.7,0.0,138776.0,149273.0,150431.0,5916.0,15972.0,6769.0,17539.0,24164.0,58683.0,-11623.0,-8192.0,-51914.0,3.0,4.0,5.0,1130.0,1190.0,1330.0,1150.0,1210.0,1350.0,1140.0,1190.0,1250.0,1170.0,1230.0,1310.0,1120.0,1140.0,1330.0,1160.0,1190.0,1340.0,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,20.0,14.0,5.0,7.0,2.0,10.0,1.9651,1.7532999999999999,2.1571000000000002,0.8756999999999999,0.465129,1.15129,124.0,132.0,188.0,34.0,24.0,24.0,225.0,312.0,273.0,17.0,26.0,24.0,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,2.0,4.0,2.0,5.0,7.0,3.0,1.3486,1.1142,0.3094,-0.0032679999999999376,-0.20218099999999994,-1.576248,367.0,210.0,161.0,14.0,24.0,22.0,264.0,212.0,376.0,24.0,23.0,11.0,2,,207,8.0,0
204,7,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,7,9.0,True,10,Leeds,3,1140,1110,1120,1100,1130,1090,9,Leicester,4,1230,1190,1230,1200,1240,1200,3,False,True,True,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,6.0,13.0,0.0,10.2,21.2,0.0,17.8,6.0,0.0,0.0,7.0,0.0,2.8,3.4,160839.0,211012.0,228955.0,3044.0,12629.0,17978.0,52937.0,34712.0,32090.0,-49893.0,-22083.0,-14112.0,3.0,4.0,5.0,1130.0,1190.0,1330.0,1150.0,1210.0,1350.0,1140.0,1190.0,1250.0,1170.0,1230.0,1310.0,1120.0,1140.0,1330.0,1160.0,1190.0,1340.0,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,20.0,14.0,5.0,7.0,2.0,10.0,1.9651,1.7532999999999999,2.1571000000000002,0.8756999999999999,0.465129,1.15129,124.0,132.0,188.0,34.0,24.0,24.0,225.0,312.0,273.0,17.0,26.0,24.0,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,2.0,4.0,2.0,5.0,7.0,3.0,1.3486,1.1142,0.3094,-0.0032679999999999376,-0.20218099999999994,-1.576248,367.0,210.0,161.0,14.0,24.0,22.0,264.0,212.0,376.0,24.0,23.0,11.0,2,,207,8.0,0
205,7,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,7,9.0,True,10,Leeds,3,1140,1110,1120,1100,1130,1090,9,Leicester,4,1230,1190,1230,1200,1240,1200,3,False,True,True,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,70.0,90.0,19.0,3.0,8.0,29.6,0.8,9.0,42.7,3.5,14.8,42.0,14.0,26.0,11.4,1.8,5.0,670292.0,731100.0,746903.0,33197.0,104693.0,225622.0,98493.0,129746.0,77784.0,-65296.0,-25053.0,147838.0,3.0,4.0,5.0,1130.0,1190.0,1330.0,1150.0,1210.0,1350.0,1140.0,1190.0,1250.0,1170.0,1230.0,1310.0,1120.0,1140.0,1330.0,1160.0,1190.0,1340.0,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,20.0,14.0,5.0,7.0,2.0,10.0,1.9651,1.7532999999999999,2.1571000000000002,0.8756999999999999,0.465129,1.15129,124.0,132.0,188.0,34.0,24.0,24.0,225.0,312.0,273.0,17.0,26.0,24.0,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,2.0,4.0,2.0,5.0,7.0,3.0,1.3486,1.1142,0.3094,-0.0032679999999999376,-0.20218099999999994,-1.576248,367.0,210.0,161.0,14.0,24.0,22.0,264.0,212.0,376.0,24.0,23.0,11.0,2,,207,8.0,0
206,7,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,7,9.0,True,10,Leeds,3,1140,1110,1120,1100,1130,1090,9,Leicester,4,1230,1190,1230,1200,1240,1200,3,False,True,True,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,1.2,5445.0,5534.0,5526.0,378.0,499.0,454.0,606.0,818.0,813.0,-228.0,-319.0,-359.0,3.0,4.0,5.0,1130.0,1190.0,1330.0,1150.0,1210.0,1350.0,1140.0,1190.0,1250.0,1170.0,1230.0,1310.0,1120.0,1140.0,1330.0,1160.0,1190.0,1340.0,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,20.0,14.0,5.0,7.0,2.0,10.0,1.9651,1.7532999999999999,2.1571000000000002,0.8756999999999999,0.465129,1.15129,124.0,132.0,188.0,34.0,24.0,24.0,225.0,312.0,273.0,17.0,26.0,24.0,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,2.0,4.0,2.0,5.0,7.0,3.0,1.3486,1.1142,0.3094,-0.0032679999999999376,-0.20218099999999994,-1.576248,367.0,210.0,161.0,14.0,24.0,22.0,264.0,212.0,376.0,24.0,23.0,11.0,2,,207,8.0,0
207,7,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,7,9.0,True,10,Leeds,3,1140,1110,1120,1100,1130,1090,9,Leicester,4,1230,1190,1230,1200,1240,1200,3,False,True,True,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2251.0,2406.0,2515.0,66.0,122.0,149.0,274.0,366.0,350.0,-208.0,-244.0,-201.0,3.0,4.0,5.0,1130.0,1190.0,1330.0,1150.0,1210.0,1350.0,1140.0,1190.0,1250.0,1170.0,1230.0,1310.0,1120.0,1140.0,1330.0,1160.0,1190.0,1340.0,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,20.0,14.0,5.0,7.0,2.0,10.0,1.9651,1.7532999999999999,2.1571000000000002,0.8756999999999999,0.465129,1.15129,124.0,132.0,188.0,34.0,24.0,24.0,225.0,312.0,273.0,17.0,26.0,24.0,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,2.0,4.0,2.0,5.0,7.0,3.0,1.3486,1.1142,0.3094,-0.0032679999999999376,-0.20218099999999994,-1.576248,367.0,210.0,161.0,14.0,24.0,22.0,264.0,212.0,376.0,24.0,23.0,11.0,2,,207,8.0,0
208,7,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,7,9.0,True,10,Leeds,3,1140,1110,1120,1100,1130,1090,9,Leicester,4,1230,1190,1230,1200,1240,1200,2,False,True,True,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123624.0,133206.0,152462.0,417.0,2084.0,4205.0,11028.0,20207.0,7024.0,-10611.0,-18123.0,-2819.0,3.0,4.0,5.0,1130.0,1190.0,1330.0,1150.0,1210.0,1350.0,1140.0,1190.0,1250.0,1170.0,1230.0,1310.0,1120.0,1140.0,1330.0,1160.0,1190.0,1340.0,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,20.0,14.0,5.0,7.0,2.0,10.0,1.9651,1.7532999999999999,2.1571000000000002,0.8756999999999999,0.465129,1.15129,124.0,132.0,188.0,34.0,24.0,24.0,225.0,312.0,273.0,17.0,26.0,24.0,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,2.0,4.0,2.0,5.0,7.0,3.0,1.3486,1.1142,0.3094,-0.0032679999999999376,-0.20218099999999994,-1.576248,367.0,210.0,161.0,14.0,24.0,22.0,264.0,212.0,376.0,24.0,23.0,11.0,2,,207,8.0,0
209,7,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,7,9.0,True,10,Leeds,3,1140,1110,1120,1100,1130,1090,9,Leicester,4,1230,1190,1230,1200,1240,1200,3,False,True,True,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,45.0,0.0,-1.0,7.0,0.0,1.8,7.8,0.0,0.8,14.5,0.0,18.0,0.0,0.0,2.1,2.2,35797.0,30575.0,22281.0,8903.0,13277.0,6052.0,4370.0,7007.0,3082.0,4533.0,6270.0,2970.0,3.0,4.0,5.0,1130.0,1190.0,1330.0,1150.0,1210.0,1350.0,1140.0,1190.0,1250.0,1170.0,1230.0,1310.0,1120.0,1140.0,1330.0,1160.0,1190.0,1340.0,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,20.0,14.0,5.0,7.0,2.0,10.0,1.9651,1.7532999999999999,2.1571000000000002,0.8756999999999999,0.465129,1.15129,124.0,132.0,188.0,34.0,24.0,24.0,225.0,312.0,273.0,17.0,26.0,24.0,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,2.0,4.0,2.0,5.0,7.0,3.0,1.3486,1.1142,0.3094,-0.0032679999999999376,-0.20218099999999994,-1.576248,367.0,210.0,161.0,14.0,24.0,22.0,264.0,212.0,376.0,24.0,23.0,11.0,2,,207,8.0,0
210,7,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,7,9.0,True,10,Leeds,3,1140,1110,1120,1100,1130,1090,9,Leicester,4,1230,1190,1230,1200,1240,1200,3,False,True,True,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,10.0,0.0,0.0,8.2,0.0,0.0,16.5,0.0,0.0,6.0,0.0,0.0,3.1,0.0,0.0,2645.0,2709.0,2898.0,77.0,89.0,180.0,225.0,403.0,444.0,-148.0,-314.0,-264.0,3.0,4.0,5.0,1130.0,1190.0,1330.0,1150.0,1210.0,1350.0,1140.0,1190.0,1250.0,1170.0,1230.0,1310.0,1120.0,1140.0,1330.0,1160.0,1190.0,1340.0,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,20.0,14.0,5.0,7.0,2.0,10.0,1.9651,1.7532999999999999,2.1571000000000002,0.8756999999999999,0.465129,1.15129,124.0,132.0,188.0,34.0,24.0,24.0,225.0,312.0,273.0,17.0,26.0,24.0,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,2.0,4.0,2.0,5.0,7.0,3.0,1.3486,1.1142,0.3094,-0.0032679999999999376,-0.20218099999999994,-1.576248,367.0,210.0,161.0,14.0,24.0,22.0,264.0,212.0,376.0,24.0,23.0,11.0,2,,207,8.0,0
211,7,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,7,9.0,True,10,Leeds,3,1140,1110,1120,1100,1130,1090,9,Leicester,4,1230,1190,1230,1200,1240,1200,0,False,True,True,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,74.0,0.0,0.0,12.0,0.0,1.2,11.0,0.0,1.5,0.5,0.0,0.0,2.0,0.0,0.3,1.4,0.0,172872.0,130203.0,139955.0,45391.0,3989.0,6023.0,11756.0,14940.0,17120.0,33635.0,-10951.0,-11097.0,3.0,4.0,5.0,1130.0,1190.0,1330.0,1150.0,1210.0,1350.0,1140.0,1190.0,1250.0,1170.0,1230.0,1310.0,1120.0,1140.0,1330.0,1160.0,1190.0,1340.0,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,20.0,14.0,5.0,7.0,2.0,10.0,1.9651,1.7532999999999999,2.1571000000000002,0.8756999999999999,0.465129,1.15129,124.0,132.0,188.0,34.0,24.0,24.0,225.0,312.0,273.0,17.0,26.0,24.0,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,2.0,4.0,2.0,5.0,7.0,3.0,1.3486,1.1142,0.3094,-0.0032679999999999376,-0.20218099999999994,-1.576248,367.0,210.0,161.0,14.0,24.0,22.0,264.0,212.0,376.0,24.0,23.0,11.0,2,,207,8.0,0
212,7,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,7,9.0,True,10,Leeds,3,1140,1110,1120,1100,1130,1090,9,Leicester,4,1230,1190,1230,1200,1240,1200,3,False,True,True,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52832.0,56993.0,64852.0,1290.0,1953.0,325.0,5878.0,11172.0,16718.0,-4588.0,-9219.0,-16393.0,3.0,4.0,5.0,1130.0,1190.0,1330.0,1150.0,1210.0,1350.0,1140.0,1190.0,1250.0,1170.0,1230.0,1310.0,1120.0,1140.0,1330.0,1160.0,1190.0,1340.0,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,20.0,14.0,5.0,7.0,2.0,10.0,1.9651,1.7532999999999999,2.1571000000000002,0.8756999999999999,0.465129,1.15129,124.0,132.0,188.0,34.0,24.0,24.0,225.0,312.0,273.0,17.0,26.0,24.0,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,2.0,4.0,2.0,5.0,7.0,3.0,1.3486,1.1142,0.3094,-0.0032679999999999376,-0.20218099999999994,-1.576248,367.0,210.0,161.0,14.0,24.0,22.0,264.0,212.0,376.0,24.0,23.0,11.0,2,,207,8.0,0
213,7,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,7,9.0,True,10,Leeds,3,1140,1110,1120,1100,1130,1090,9,Leicester,4,1230,1190,1230,1200,1240,1200,2,False,True,True,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,90.0,90.0,90.0,27.0,12.0,11.0,23.6,16.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.6,0.3,255397.0,239566.0,166512.0,30162.0,81587.0,52330.0,13978.0,22051.0,15582.0,16184.0,59536.0,36748.0,3.0,4.0,5.0,1130.0,1190.0,1330.0,1150.0,1210.0,1350.0,1140.0,1190.0,1250.0,1170.0,1230.0,1310.0,1120.0,1140.0,1330.0,1160.0,1190.0,1340.0,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,20.0,14.0,5.0,7.0,2.0,10.0,1.9651,1.7532999999999999,2.1571000000000002,0.8756999999999999,0.465129,1.15129,124.0,132.0,188.0,34.0,24.0,24.0,225.0,312.0,273.0,17.0,26.0,24.0,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,2.0,4.0,2.0,5.0,7.0,3.0,1.3486,1.1142,0.3094,-0.0032679999999999376,-0.20218099999999994,-1.576248,367.0,210.0,161.0,14.0,24.0,22.0,264.0,212.0,376.0,24.0,23.0,11.0,2,,207,8.0,0
214,7,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,7,9.0,True,10,Leeds,3,1140,1110,1120,1100,1130,1090,9,Leicester,4,1230,1190,1230,1200,1240,1200,0,False,True,True,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,100377.0,93522.0,85332.0,11160.0,12354.0,2962.0,6805.0,9306.0,7968.0,4355.0,3048.0,-5006.0,3.0,4.0,5.0,1130.0,1190.0,1330.0,1150.0,1210.0,1350.0,1140.0,1190.0,1250.0,1170.0,1230.0,1310.0,1120.0,1140.0,1330.0,1160.0,1190.0,1340.0,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,20.0,14.0,5.0,7.0,2.0,10.0,1.9651,1.7532999999999999,2.1571000000000002,0.8756999999999999,0.465129,1.15129,124.0,132.0,188.0,34.0,24.0,24.0,225.0,312.0,273.0,17.0,26.0,24.0,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,2.0,4.0,2.0,5.0,7.0,3.0,1.3486,1.1142,0.3094,-0.0032679999999999376,-0.20218099999999994,-1.576248,367.0,210.0,161.0,14.0,24.0,22.0,264.0,212.0,376.0,24.0,23.0,11.0,2,,207,8.0,0
215,7,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,7,9.0,True,10,Leeds,3,1140,1110,1120,1100,1130,1090,9,Leicester,4,1230,1190,1230,1200,1240,1200,0,False,True,True,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47156.0,47339.0,49511.0,1523.0,1217.0,1406.0,2711.0,4483.0,4367.0,-1188.0,-3266.0,-2961.0,3.0,4.0,5.0,1130.0,1190.0,1330.0,1150.0,1210.0,1350.0,1140.0,1190.0,1250.0,1170.0,1230.0,1310.0,1120.0,1140.0,1330.0,1160.0,1190.0,1340.0,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,2.37695,1.08332,2.56662,1.50125,0.618191,1.41533,20.0,14.0,5.0,7.0,2.0,10.0,1.9651,1.7532999999999999,2.1571000000000002,0.8756999999999999,0.465129,1.15129,124.0,132.0,188.0,34.0,24.0,24.0,225.0,312.0,273.0,17.0,26.0,24.0,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,0.736172,0.671595,0.456022,0.73944,0.873776,2.03227,2.0,4.0,2.0,5.0,7.0,3.0,1.3486,1.1142,0.3094,-0.0032679999999999376,-0.20218099999999994,-1.576248,367.0,210.0,161.0,14.0,24.0,22.0,264.0,212.0,376.0,24.0,23.0,11.0,2,,207,8.0,0
